Reporting Starts,Reporting Ends,Campaign Name,Ad Set Name,Ad Name,Amount Spent (USD),Impressions,Link Clicks,CPM,CTR,Purchases,Purchases Conversion Value
2026-01-06,2026-01-06,Premium Leather Bag - TOF - Interests,Broad Interests - Premium Leather Bag,Creative A - Premium Leather,33.85,1563,21,21.66,1.4,1,95.99
2026-01-06,2026-01-06,Running Shorts - TOF - Interests,Broad Interests - Running Shorts,Creative A - Running Shorts,12.78,894,9,14.29,1.05,0,0.0
2026-01-07,2026-01-07,Artisan Watch - BOF - Retargeting,Website Visitors - Artisan Watch,DPA - Artisan Watch,16.18,1490,36,10.86,2.47,1,131.99
2026-01-07,2026-01-07,Artisan Watch - TOF - Interests,Broad Interests - Artisan Watch,Creative A - Artisan Watch,37.72,3087,39,12.22,1.27,1,87.99
2026-01-07,2026-01-07,Basic Socks 3-Pack - BOF - Retargeting,Website Visitors - Basic Socks 3-Pack,DPA - Basic Socks 3-P,5.74,602,21,9.53,3.62,1,11.99
2026-01-07,2026-01-07,Basic Socks 3-Pack - TOF - Interests,Broad Interests - Basic Socks 3-Pack,Creative A - Basic Socks 3-P,13.39,703,10,19.05,1.48,1,8.0
2026-01-07,2026-01-07,Classic T-Shirt - TOF - Interests,Broad Interests - Classic T-Shirt,Creative A - Classic T-Shirt,8.33,411,6,20.27,1.5,0,0.0
2026-01-07,2026-01-07,Designer Sunglasses - TOF - Interests,Broad Interests - Designer Sunglasses,Creative A - Designer Sungla,7.7,427,5,18.03,1.39,0,0.0
2026-01-07,2026-01-07,Last Season Dress - TOF - Interests,Broad Interests - Last Season Dress,Creative A - Last Season Dre,11.13,756,9,14.72,1.28,0,0.0
2026-01-07,2026-01-07,Luxury Belt - BOF - Retargeting,Website Visitors - Luxury Belt,DPA - Luxury Belt,4.91,464,14,10.58,3.12,1,47.99
2026-01-07,2026-01-07,Luxury Belt - TOF - Interests,Broad Interests - Luxury Belt,Creative A - Luxury Belt,11.47,481,4,23.85,0.84,1,32.0
2026-01-08,2026-01-08,Clearance Jacket - BOF - Retargeting,Website Visitors - Clearance Jacket,DPA - Clearance Jacke,23.27,1695,58,13.73,3.44,1,35.99
2026-01-08,2026-01-08,Clearance Jacket - TOF - Interests,Broad Interests - Clearance Jacket,Creative A - Clearance Jacke,54.3,2409,23,22.54,0.98,1,23.99
2026-01-08,2026-01-08,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,18.59,751,7,24.75,1.03,0,0.0
2026-01-08,2026-01-08,Polo Shirt - TOF - Interests,Broad Interests - Polo Shirt,Creative A - Polo Shirt,12.02,724,8,16.6,1.2,0,0.0
2026-01-08,2026-01-08,Sport Sneakers - BOF - Retargeting,Website Visitors - Sport Sneakers,DPA - Sport Sneakers,5.83,585,17,9.96,2.98,1,32.99
2026-01-08,2026-01-08,Sport Sneakers - TOF - Interests,Broad Interests - Sport Sneakers,Creative A - Sport Sneakers,13.6,622,7,21.87,1.28,1,22.0
2026-01-08,2026-01-08,Standard Lanyard - TOF - Interests,Broad Interests - Standard Lanyard,Creative A - Standard Lanyar,14.04,1114,13,12.6,1.19,0,0.0
2026-01-09,2026-01-09,Classic T-Shirt - TOF - Interests,Broad Interests - Classic T-Shirt,Creative A - Classic T-Shirt,13.24,628,7,21.08,1.18,0,0.0
2026-01-09,2026-01-09,Designer Sunglasses - BOF - Retargeting,Website Visitors - Designer Sunglasses,DPA - Designer Sungla,14.97,1213,36,12.34,2.98,1,119.99
2026-01-09,2026-01-09,Designer Sunglasses - TOF - Interests,Broad Interests - Designer Sunglasses,Creative A - Designer Sungla,34.94,2150,27,16.25,1.26,1,79.99
2026-01-09,2026-01-09,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,9.74,545,7,17.87,1.43,0,0.0
2026-01-09,2026-01-09,Sport Sneakers - TOF - Interests,Broad Interests - Sport Sneakers,Creative A - Sport Sneakers,8.64,412,3,20.96,0.81,0,0.0
2026-01-10,2026-01-10,Baseball Cap - TOF - Interests,Broad Interests - Baseball Cap,Creative A - Baseball Cap,5.41,314,4,17.23,1.42,0,0.0
2026-01-10,2026-01-10,Basic Socks 3-Pack - TOF - Interests,Broad Interests - Basic Socks 3-Pack,Creative A - Basic Socks 3-P,13.16,531,5,24.79,1.09,0,0.0
2026-01-10,2026-01-10,Basic Socks 3-Pack - TOF - Interests,Broad Interests - Basic Socks 3-Pack,Creative A - Basic Socks 3-P,9.57,703,9,13.62,1.33,0,0.0
2026-01-10,2026-01-10,Canvas Tote Bag - TOF - Interests,Broad Interests - Canvas Tote Bag,Creative A - Canvas Tote Bag,13.73,1107,9,12.4,0.88,0,0.0
2026-01-10,2026-01-10,Casual Jeans - TOF - Interests,Broad Interests - Casual Jeans,Creative A - Casual Jeans,7.31,477,6,15.32,1.4,0,0.0
2026-01-10,2026-01-10,Classic T-Shirt - TOF - Interests,Broad Interests - Classic T-Shirt,Creative A - Classic T-Shirt,11.04,484,4,22.8,0.87,0,0.0
2026-01-10,2026-01-10,Designer Sunglasses - TOF - Interests,Broad Interests - Designer Sunglasses,Creative A - Designer Sungla,7.08,292,2,24.23,0.88,0,0.0
2026-01-10,2026-01-10,Discontinued Boots - TOF - Interests,Broad Interests - Discontinued Boots,Creative A - Discontinued Bo,29.56,1200,16,24.63,1.41,0,0.0
2026-01-11,2026-01-11,Basic Socks 3-Pack - TOF - Interests,Broad Interests - Basic Socks 3-Pack,Creative A - Basic Socks 3-P,14.42,826,9,17.46,1.2,0,0.0
2026-01-11,2026-01-11,Cashmere Sweater - BOF - Retargeting,Website Visitors - Cashmere Sweater,DPA - Cashmere Sweate,16.11,1778,37,9.06,2.1,1,143.99
2026-01-11,2026-01-11,Cashmere Sweater - TOF - Interests,Broad Interests - Cashmere Sweater,Creative A - Cashmere Sweate,37.57,1919,15,19.58,0.83,1,95.99
2026-01-11,2026-01-11,Classic T-Shirt - TOF - Interests,Broad Interests - Classic T-Shirt,Creative A - Classic T-Shirt,7.89,532,4,14.83,0.87,0,0.0
2026-01-11,2026-01-11,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,13.48,590,5,22.84,0.94,0,0.0
2026-01-11,2026-01-11,Plain Beanie - TOF - Interests,Broad Interests - Plain Beanie,Creative A - Plain Beanie,8.64,653,6,13.23,1.04,0,0.0
2026-01-11,2026-01-11,Sample Sale Coat - TOF - Interests,Broad Interests - Sample Sale Coat,Creative A - Sample Sale Coa,10.96,820,7,13.36,0.93,0,0.0
2026-01-11,2026-01-11,Standard Lanyard - BOF - Retargeting,Website Visitors - Standard Lanyard,DPA - Standard Lanyar,4.78,408,11,11.71,2.79,1,9.59
2026-01-11,2026-01-11,Standard Lanyard - TOF - Interests,Broad Interests - Standard Lanyard,Creative A - Standard Lanyar,11.15,484,4,23.03,0.86,1,6.39
2026-01-12,2026-01-12,Designer Sunglasses - TOF - Interests,Broad Interests - Designer Sunglasses,Creative A - Designer Sungla,5.31,237,2,22.42,1.05,0,0.0
2026-01-12,2026-01-12,Handcrafted Wallet - TOF - Interests,Broad Interests - Handcrafted Wallet,Creative A - Handcrafted Wal,5.8,234,2,24.8,1.23,0,0.0
2026-01-12,2026-01-12,Last Season Dress - TOF - Interests,Broad Interests - Last Season Dress,Creative A - Last Season Dre,11.64,516,7,22.55,1.37,0,0.0
2026-01-12,2026-01-12,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,10.86,538,5,20.19,1.01,0,0.0
2026-01-12,2026-01-12,Plain Beanie - TOF - Interests,Broad Interests - Plain Beanie,Creative A - Plain Beanie,12.8,950,9,13.47,1.0,0,0.0
2026-01-13,2026-01-13,Baseball Cap - TOF - Interests,Broad Interests - Baseball Cap,Creative A - Baseball Cap,14.08,758,8,18.57,1.16,0,0.0
2026-01-13,2026-01-13,Basic Phone Case - TOF - Interests,Broad Interests - Basic Phone Case,Creative A - Basic Phone Cas,5.02,272,2,18.47,0.82,0,0.0
2026-01-13,2026-01-13,Basic Socks 3-Pack - BOF - Retargeting,Website Visitors - Basic Socks 3-Pack,DPA - Basic Socks 3-P,5.05,511,19,9.88,3.81,1,11.99
2026-01-13,2026-01-13,Basic Socks 3-Pack - TOF - Interests,Broad Interests - Basic Socks 3-Pack,Creative A - Basic Socks 3-P,11.78,662,6,17.79,1.04,1,8.0
2026-01-13,2026-01-13,Clearance Jacket - TOF - Interests,Broad Interests - Clearance Jacket,Creative A - Clearance Jacke,13.44,789,10,17.04,1.38,0,0.0
2026-01-13,2026-01-13,Cotton Hoodie - TOF - Interests,Broad Interests - Cotton Hoodie,Creative A - Cotton Hoodie,8.37,369,4,22.68,1.33,0,0.0
2026-01-13,2026-01-13,Last Season Dress - TOF - Interests,Broad Interests - Last Season Dress,Creative A - Last Season Dre,18.26,740,7,24.67,1.05,0,0.0
2026-01-13,2026-01-13,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,16.11,1021,11,15.78,1.09,0,0.0
2026-01-13,2026-01-13,Plain Beanie - BOF - Retargeting,Website Visitors - Plain Beanie,DPA - Plain Beanie,7.6,796,25,9.55,3.26,1,17.99
2026-01-13,2026-01-13,Plain Beanie - TOF - Interests,Broad Interests - Plain Beanie,Creative A - Plain Beanie,17.73,1444,12,12.28,0.9,1,11.99
2026-01-13,2026-01-13,Premium Backpack - TOF - Interests,Broad Interests - Premium Backpack,Creative A - Premium Backpac,5.66,402,4,14.07,1.1,0,0.0
2026-01-13,2026-01-13,Sample Sale Coat - TOF - Interests,Broad Interests - Sample Sale Coat,Creative A - Sample Sale Coa,12.85,633,8,20.3,1.29,0,0.0
2026-01-13,2026-01-13,Sample Sale Coat - TOF - Interests,Broad Interests - Sample Sale Coat,Creative A - Sample Sale Coa,22.92,1234,11,18.57,0.95,0,0.0
2026-01-13,2026-01-13,Simple Keychain - TOF - Interests,Broad Interests - Simple Keychain,Creative A - Simple Keychain,13.9,803,9,17.31,1.18,0,0.0
2026-01-13,2026-01-13,Standard Lanyard - TOF - Interests,Broad Interests - Standard Lanyard,Creative A - Standard Lanyar,5.87,270,3,21.73,1.22,0,0.0
2026-01-14,2026-01-14,Designer Sunglasses - TOF - Interests,Broad Interests - Designer Sunglasses,Creative A - Designer Sungla,7.14,420,4,17.0,1.02,0,0.0
2026-01-14,2026-01-14,Last Season Dress - TOF - Interests,Broad Interests - Last Season Dress,Creative A - Last Season Dre,26.19,2019,21,12.97,1.05,0,0.0
2026-01-14,2026-01-14,Luxury Silk Scarf - TOF - Interests,Broad Interests - Luxury Silk Scarf,Creative A - Luxury Silk Sca,9.79,472,5,20.74,1.07,0,0.0
2026-01-14,2026-01-14,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,27.53,2173,19,12.67,0.89,0,0.0
2026-01-14,2026-01-14,Simple Keychain - TOF - Interests,Broad Interests - Simple Keychain,Creative A - Simple Keychain,5.68,401,6,14.16,1.5,0,0.0
2026-01-14,2026-01-14,Sport Sneakers - TOF - Interests,Broad Interests - Sport Sneakers,Creative A - Sport Sneakers,10.44,435,4,24.01,1.02,0,0.0
2026-01-15,2026-01-15,Artisan Watch - BOF - Retargeting,Website Visitors - Artisan Watch,DPA - Artisan Watch,7.31,614,17,11.91,2.85,1,65.99
2026-01-15,2026-01-15,Artisan Watch - TOF - Interests,Broad Interests - Artisan Watch,Creative A - Artisan Watch,17.07,1132,9,15.08,0.88,1,44.0
2026-01-15,2026-01-15,Baseball Cap - TOF - Interests,Broad Interests - Baseball Cap,Creative A - Baseball Cap,10.26,664,9,15.45,1.42,0,0.0
2026-01-15,2026-01-15,Casual Jeans - BOF - Retargeting,Website Visitors - Casual Jeans,DPA - Casual Jeans,6.0,722,21,8.31,3.01,1,35.99
2026-01-15,2026-01-15,Casual Jeans - TOF - Interests,Broad Interests - Casual Jeans,Creative A - Casual Jeans,14.0,806,8,17.37,1.06,1,24.0
2026-01-15,2026-01-15,Clearance Jacket - TOF - Interests,Broad Interests - Clearance Jacket,Creative A - Clearance Jacke,19.18,936,9,20.49,0.99,0,0.0
2026-01-15,2026-01-15,Luxury Belt - TOF - Interests,Broad Interests - Luxury Belt,Creative A - Luxury Belt,9.9,477,4,20.76,0.99,0,0.0
2026-01-15,2026-01-15,Polo Shirt - BOF - Retargeting,Website Visitors - Polo Shirt,DPA - Polo Shirt,6.46,473,10,13.66,2.31,1,29.99
2026-01-15,2026-01-15,Polo Shirt - TOF - Interests,Broad Interests - Polo Shirt,Creative A - Polo Shirt,15.07,1022,8,14.75,0.82,1,20.0
2026-01-15,2026-01-15,Premium Leather Bag - BOF - Retargeting,Website Visitors - Premium Leather Bag,DPA - Premium Leather,14.43,1315,29,10.97,2.24,1,143.99
2026-01-15,2026-01-15,Premium Leather Bag - TOF - Interests,Broad Interests - Premium Leather Bag,Creative A - Premium Leather,33.65,2528,28,13.31,1.14,1,95.99
2026-01-15,2026-01-15,Sport Sneakers - BOF - Retargeting,Website Visitors - Sport Sneakers,DPA - Sport Sneakers,12.62,939,28,13.44,3.01,1,65.99
2026-01-15,2026-01-15,Sport Sneakers - BOF - Retargeting,Website Visitors - Sport Sneakers,DPA - Sport Sneakers,7.4,664,19,11.15,2.88,1,32.99
2026-01-15,2026-01-15,Sport Sneakers - TOF - Interests,Broad Interests - Sport Sneakers,Creative A - Sport Sneakers,29.47,1347,12,21.88,0.96,1,43.99
2026-01-15,2026-01-15,Sport Sneakers - TOF - Interests,Broad Interests - Sport Sneakers,Creative A - Sport Sneakers,17.26,908,12,19.01,1.33,1,22.0
2026-01-16,2026-01-16,Baseball Cap - TOF - Interests,Broad Interests - Baseball Cap,Creative A - Baseball Cap,6.26,407,5,15.38,1.24,0,0.0
2026-01-16,2026-01-16,Classic T-Shirt - TOF - Interests,Broad Interests - Classic T-Shirt,Creative A - Classic T-Shirt,10.37,499,6,20.79,1.34,0,0.0
2026-01-16,2026-01-16,Designer Sunglasses - TOF - Interests,Broad Interests - Designer Sunglasses,Creative A - Designer Sungla,5.44,340,3,16.01,1.05,0,0.0
2026-01-16,2026-01-16,Premium Leather Bag - BOF - Retargeting,Website Visitors - Premium Leather Bag,DPA - Premium Leather,7.52,854,32,8.81,3.86,1,71.99
2026-01-16,2026-01-16,Premium Leather Bag - TOF - Interests,Broad Interests - Premium Leather Bag,Creative A - Premium Leather,17.57,1433,20,12.26,1.46,1,48.0
2026-01-16,2026-01-16,Running Shorts - TOF - Interests,Broad Interests - Running Shorts,Creative A - Running Shorts,5.07,359,5,14.12,1.49,0,0.0
2026-01-16,2026-01-16,Standard Lanyard - TOF - Interests,Broad Interests - Standard Lanyard,Creative A - Standard Lanyar,11.78,721,9,16.34,1.39,0,0.0
2026-01-17,2026-01-17,Artisan Watch - BOF - Retargeting,Website Visitors - Artisan Watch,DPA - Artisan Watch,15.89,1905,61,8.34,3.21,1,131.99
2026-01-17,2026-01-17,Artisan Watch - TOF - Interests,Broad Interests - Artisan Watch,Creative A - Artisan Watch,37.07,2576,38,14.39,1.48,1,87.99
2026-01-17,2026-01-17,Basic Socks 3-Pack - TOF - Interests,Broad Interests - Basic Socks 3-Pack,Creative A - Basic Socks 3-P,5.21,328,3,15.87,1.17,0,0.0
2026-01-17,2026-01-17,Clearance Jacket - TOF - Interests,Broad Interests - Clearance Jacket,Creative A - Clearance Jacke,9.7,414,5,23.42,1.28,0,0.0
2026-01-17,2026-01-17,Handcrafted Wallet - TOF - Interests,Broad Interests - Handcrafted Wallet,Creative A - Handcrafted Wal,9.01,385,4,23.4,1.19,0,0.0
2026-01-17,2026-01-17,Plain Beanie - TOF - Interests,Broad Interests - Plain Beanie,Creative A - Plain Beanie,6.03,360,4,16.74,1.13,0,0.0
2026-01-17,2026-01-17,Sport Sneakers - TOF - Interests,Broad Interests - Sport Sneakers,Creative A - Sport Sneakers,13.47,907,13,14.85,1.5,0,0.0
2026-01-18,2026-01-18,Basic Phone Case - TOF - Interests,Broad Interests - Basic Phone Case,Creative A - Basic Phone Cas,9.86,411,5,23.98,1.3,0,0.0
2026-01-18,2026-01-18,Cashmere Sweater - BOF - Retargeting,Website Visitors - Cashmere Sweater,DPA - Cashmere Sweate,8.75,967,33,9.05,3.51,1,71.99
2026-01-18,2026-01-18,Cashmere Sweater - TOF - Interests,Broad Interests - Cashmere Sweater,Creative A - Cashmere Sweate,20.43,1090,14,18.74,1.34,1,48.0
2026-01-18,2026-01-18,Cashmere Sweater - TOF - Interests,Broad Interests - Cashmere Sweater,Creative A - Cashmere Sweate,6.4,483,5,13.26,1.09,0,0.0
2026-01-18,2026-01-18,Classic T-Shirt - TOF - Interests,Broad Interests - Classic T-Shirt,Creative A - Classic T-Shirt,8.92,595,6,15.0,1.02,0,0.0
2026-01-18,2026-01-18,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,12.43,906,11,13.72,1.24,0,0.0
2026-01-18,2026-01-18,Sport Sneakers - TOF - Interests,Broad Interests - Sport Sneakers,Creative A - Sport Sneakers,10.05,423,3,23.77,0.89,0,0.0
2026-01-19,2026-01-19,Clearance Jacket - TOF - Interests,Broad Interests - Clearance Jacket,Creative A - Clearance Jacke,25.25,1036,9,24.37,0.93,0,0.0
2026-01-19,2026-01-19,Cotton Hoodie - BOF - Retargeting,Website Visitors - Cotton Hoodie,DPA - Cotton Hoodie,12.36,1187,35,10.41,2.95,1,53.99
2026-01-19,2026-01-19,Cotton Hoodie - TOF - Interests,Broad Interests - Cotton Hoodie,Creative A - Cotton Hoodie,28.83,1653,23,17.44,1.45,1,35.99
2026-01-19,2026-01-19,Designer Sunglasses - TOF - Interests,Broad Interests - Designer Sunglasses,Creative A - Designer Sungla,8.77,625,5,14.04,0.92,0,0.0
2026-01-19,2026-01-19,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,22.73,1869,27,12.16,1.49,0,0.0
2026-01-19,2026-01-19,Sport Sneakers - TOF - Interests,Broad Interests - Sport Sneakers,Creative A - Sport Sneakers,8.22,614,6,13.39,1.01,0,0.0
2026-01-19,2026-01-19,Standard Lanyard - TOF - Interests,Broad Interests - Standard Lanyard,Creative A - Standard Lanyar,9.34,681,8,13.71,1.26,0,0.0
2026-01-20,2026-01-20,Basic Phone Case - BOF - Retargeting,Website Visitors - Basic Phone Case,DPA - Basic Phone Cas,6.97,495,15,14.08,3.05,1,15.59
2026-01-20,2026-01-20,Basic Phone Case - TOF - Interests,Broad Interests - Basic Phone Case,Creative A - Basic Phone Cas,16.27,925,11,17.59,1.23,1,10.39
2026-01-20,2026-01-20,Designer Sunglasses - BOF - Retargeting,Website Visitors - Designer Sunglasses,DPA - Designer Sungla,7.1,487,14,14.57,2.96,1,59.99
2026-01-20,2026-01-20,Designer Sunglasses - TOF - Interests,Broad Interests - Designer Sunglasses,Creative A - Designer Sungla,16.57,717,7,23.11,1.11,1,40.0
2026-01-20,2026-01-20,Last Season Dress - TOF - Interests,Broad Interests - Last Season Dress,Creative A - Last Season Dre,26.68,2109,30,12.65,1.43,0,0.0
2026-01-20,2026-01-20,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,8.72,353,4,24.71,1.31,0,0.0
2026-01-20,2026-01-20,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,8.58,354,4,24.25,1.29,0,0.0
2026-01-20,2026-01-20,Plain Beanie - TOF - Interests,Broad Interests - Plain Beanie,Creative A - Plain Beanie,7.29,325,4,22.42,1.45,0,0.0
2026-01-20,2026-01-20,Running Shorts - TOF - Interests,Broad Interests - Running Shorts,Creative A - Running Shorts,8.28,346,3,23.94,0.98,0,0.0
2026-01-20,2026-01-20,Standard Lanyard - TOF - Interests,Broad Interests - Standard Lanyard,Creative A - Standard Lanyar,10.27,509,6,20.18,1.37,0,0.0
2026-01-20,2026-01-20,Standard Lanyard - TOF - Interests,Broad Interests - Standard Lanyard,Creative A - Standard Lanyar,8.25,367,5,22.49,1.49,0,0.0
2026-01-21,2026-01-21,Classic T-Shirt - BOF - Retargeting,Website Visitors - Classic T-Shirt,DPA - Classic T-Shirt,14.38,1114,36,12.91,3.3,1,59.99
2026-01-21,2026-01-21,Classic T-Shirt - TOF - Interests,Broad Interests - Classic T-Shirt,Creative A - Classic T-Shirt,33.55,1628,15,20.61,0.98,1,39.99
2026-01-21,2026-01-21,Last Season Dress - TOF - Interests,Broad Interests - Last Season Dress,Creative A - Last Season Dre,8.02,578,8,13.87,1.43,0,0.0
2026-01-21,2026-01-21,Luxury Belt - TOF - Interests,Broad Interests - Luxury Belt,Creative A - Luxury Belt,3.92,278,3,14.11,1.1,0,0.0
2026-01-21,2026-01-21,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,26.83,2004,19,13.39,0.97,0,0.0
2026-01-21,2026-01-21,Plain Beanie - TOF - Interests,Broad Interests - Plain Beanie,Creative A - Plain Beanie,5.54,229,2,24.19,1.18,0,0.0
2026-01-21,2026-01-21,Polo Shirt - TOF - Interests,Broad Interests - Polo Shirt,Creative A - Polo Shirt,5.19,279,3,18.62,1.27,0,0.0
2026-01-22,2026-01-22,Artisan Watch - TOF - Interests,Broad Interests - Artisan Watch,Creative A - Artisan Watch,6.75,284,3,23.76,1.26,0,0.0
2026-01-22,2026-01-22,Baseball Cap - TOF - Interests,Broad Interests - Baseball Cap,Creative A - Baseball Cap,9.17,410,4,22.36,1.06,0,0.0
2026-01-22,2026-01-22,Canvas Tote Bag - TOF - Interests,Broad Interests - Canvas Tote Bag,Creative A - Canvas Tote Bag,9.4,470,6,20.0,1.28,0,0.0
2026-01-22,2026-01-22,Casual Jeans - TOF - Interests,Broad Interests - Casual Jeans,Creative A - Casual Jeans,14.2,618,6,22.97,0.98,0,0.0
2026-01-22,2026-01-22,Clearance Jacket - TOF - Interests,Broad Interests - Clearance Jacket,Creative A - Clearance Jacke,24.46,1192,13,20.52,1.17,0,0.0
2026-01-23,2026-01-23,Classic T-Shirt - TOF - Interests,Broad Interests - Classic T-Shirt,Creative A - Classic T-Shirt,6.14,278,2,22.07,1.02,0,0.0
2026-01-23,2026-01-23,Plain Beanie - TOF - Interests,Broad Interests - Plain Beanie,Creative A - Plain Beanie,9.48,411,5,23.06,1.39,0,0.0
2026-01-23,2026-01-23,Polo Shirt - TOF - Interests,Broad Interests - Polo Shirt,Creative A - Polo Shirt,5.93,272,2,21.81,1.06,0,0.0
2026-01-23,2026-01-23,Sample Sale Coat - TOF - Interests,Broad Interests - Sample Sale Coat,Creative A - Sample Sale Coa,16.64,1134,14,14.67,1.31,0,0.0
2026-01-23,2026-01-23,Standard Lanyard - TOF - Interests,Broad Interests - Standard Lanyard,Creative A - Standard Lanyar,11.16,610,8,18.29,1.41,0,0.0
2026-01-24,2026-01-24,Baseball Cap - TOF - Interests,Broad Interests - Baseball Cap,Creative A - Baseball Cap,9.45,554,6,17.06,1.17,0,0.0
2026-01-24,2026-01-24,Designer Sunglasses - TOF - Interests,Broad Interests - Designer Sunglasses,Creative A - Designer Sungla,8.14,329,3,24.75,1.11,0,0.0
